,shop_id,address,城市,company_registered_address,abbreviation,name,总计,通过数,拒绝数,接受数,接受金额,longitude,latitude
1357,19212695,济南市山东省济南市槐荫区段店北路123号综合楼,济南市,山东省济南市槐荫区段店北路123号,济南中研,济南中研皮肤病医院有限公司,38,28,10,27,388000.00元,36.65742,116.93223
1358,19212696,惠州市惠州市惠城区麦地路29号西湖丽苑第4-7栋一层五号商场,惠州市,惠州市,蕾特恩,惠州市惠城区蕾特恩美容院,45,22,23,22,176540.00元,23.07517,114.40357
1359,19212697,赣州市赣州市章贡区长征大道东侧丰德园小区B栋25号店面,赣州市,赣州市章贡区长征大道东侧丰德园小区B栋25号店面,蕾特恩,章贡区蕾思特美容店,7,6,1,6,48146.00元,25.83482,114.936241
1360,19212698,泉州市泉州市丰泽区田安路武夷花园明旺金融中心三楼,泉州市,,娉娉淑女,泉州丰泽娉娉淑女医疗美容门诊部,23,9,14,9,186680.00元,24.90696,118.608994
1361,19212699,济南市济南市历下区县西巷泉乐坊F-201,济南市,济南市历下区县西巷泉乐坊F-201,济南安美,历下安美医疗美容诊所,7,3,4,3,37000.00元,36.666988,117.028107
1362,19212700,无锡市江阴市青果路14号,无锡市,江阴市青果路14号,锡雷特恩,江阴市澄南蕾特恩美容店,13,6,7,6,52680.00元,31.90398,120.27445
1363,19212701,赣州市赣州市章贡区赣江源大道巴比伦春天20-10号二楼写字楼,赣州市,赣州市章贡区赣江源大道巴比伦春天20-10号二楼写字楼,赣州星铂,赣州星铂丽医疗美容门诊部（普通合伙）,14,5,9,5,63828.00元,25.82093,114.938103
1364,19212704,南通市南通开发区新开街道明珠花园20-8,南通市,南通开发区新开街道明珠花园20-8,通苗之邦,开发区新开街道苗之邦美容院,13,8,5,8,71040.00元,31.9184,120.942757
1365,19212705,福州市福建省福州市鼓楼区五一中路29号龙华大厦,福州市,福建省福州市鼓楼区五一中路29号龙华大厦,福爱美尔,福州爱美尔医疗美容门诊有限公司,36,12,24,12,159378.00元,26.07508,119.31163
1366,19212706,南通市如皋市如城街道中山路580号,南通市,如皋市如城街道中山路580号,皋蕾特恩,如皋市蕾特恩美容店,4,0,4,0,0.00元,32.38826,120.55566
1367,19212707,衡阳市衡阳市雁峰区宇元国际写字楼22036,衡阳市,衡阳市雁峰区宇元国际写字楼22036,衡蕾特恩,衡阳市雁峰区蕾特恩美容院,57,28,29,25,175355.00元,26.89397,112.601479
1368,19212708,郑州市河南省郑州市金水区人民路19号,郑州市,河南省郑州市金水区人民路19号,中医附院,河南中医药大学第一一附院,9,5,4,5,108740.00元,34.75825,113.67451
1369,19212710,福州市福建省福州市台江区茶亭街道五一中路136号金钻大厦南北楼连体1层062铺位,福州市,福建省福州市台江区茶亭街道五一中路136号金钻大厦南北楼连体1层062铺位,福台江苗,台江区苗邦美容院,14,7,7,7,48906.00元,26.0661,119.31218
1370,19212711,福州市福建省福州市台江区茶亭街道五一中路136号金钻大厦南北楼连接体1层062铺位,福州市,福建省福州市台江区茶亭街道五一中路136号金钻大厦南北楼连接体1层062铺位,福鼓楼苗,鼓楼区苗邦美容院,6,3,3,2,13644.00元,26.0661,119.31218
1371,19212712,深圳市深圳市罗湖区桂园街道宝安南路深港豪苑名商阁一楼H轴-K轴,深圳市,深圳市罗湖区桂园街道宝安南路深港豪苑名商阁一楼H轴-K轴,深痘博士,深圳市罗湖区痘博士美容店,4,1,3,1,19800.00元,22.55027,114.109596
1372,19212713,永州市湖南省永州市冷水滩区凤凰南路,永州市,湖南省永州市冷水滩区凤凰南路,永蕾特恩,永州市冷水滩区蕾特恩生活美容院,7,3,4,3,26525.00元,26.45521,111.59935
1373,19212714,深圳市深圳市宝安区西乡街道宝源路与海城路交汇处泰丰广场A栋时代城五楼F504号,深圳市,深圳市宝安区西乡街道宝源路与海城路交汇处泰丰广场A栋时代城五楼F504号,传奇光学,深圳市传奇光学科技美容有限公司宝安时代城分公司,7,4,3,3,14236.00元,22.56556,113.86815
1374,19212716,台州市浙江省台州市经济开发区经一路326号,台州市,浙江省台州市经济开发区经一路326号,台州东方,台州百佳东方妇产医院有限公司,2,2,0,2,34400.00元,28.64313,121.43174
1375,19212717,南通市海安县高新区人民西路17号,南通市,海安县高新区人民西路17号,海安御研,海安御研堂美容养生馆,4,4,0,4,44800.00元,32.54221,120.45526
1376,19212718,重庆重庆市南岸区江南大道6号1层1号名义层1层1-1,重庆,重庆市南岸区江南大道6号1层1号名义层1层1-1,专注美容,南岸区专注美容院,24,18,6,18,149295.00元,29.52739,106.56827
1377,19212719,杭州市杭州市江干区富春路887号,杭州市,杭州市江干区富春路887号,杭爱情海,杭州爱琴海医疗美容门诊部有限公司,6,3,3,2,66800.00元,30.2576,120.22212
1378,19212720,郑州市郑州市陇海路180号,郑州市,郑州市陇海路180号,华山医院,郑州华山医院,17,7,10,7,34698.00元,34.736571,113.599873
1379,19212721,佛山市禅城区伯顿城,佛山市,佛山,佛雷特恩,佛山市禅城区蕾特恩美容店,10,6,4,6,36120.00元,23.027201,113.111588
1380,19212722,宁波市鄞州区钟公庙街道四明中路1010号,宁波市,浙江省宁波市鄞州区钟公庙街道四明中路1010号,宁痘院士,宁波市鄞州钟公庙院士美容店,38,32,6,32,286915.00元,29.82733,121.54434
1381,19212723,南通市海门市海门街道江海路115号二层2-2号单元,南通市,海门市海门街道江海路115号二层2-2号单元,海门蕾特,南通市蕾特恩美容服务有限公司海门分公司,3,2,1,2,37752.00元,31.89379,121.16527
1382,19212724,南京市南通市崇川区人民中路31号二楼,南京市,南通市崇川区人民中路31号二楼,南通蕾特,南通市蕾特恩美容服务有限公司,5,0,5,0,0.00元,32.01728,120.8646
1383,19212725,南通市南通市崇川区中南世纪城35幢201号,南通市,南通市崇川区中南世纪城35幢201号,中南蕾特,南通市蕾特恩美容服务有限公司中南分公司,5,1,4,1,9800.00元,31.97011,120.900871
1384,19212726,九江市九江市经济开发区南海路柴桑春天一区5栋102号,九江市,九江市经济开发区南海路柴桑春天一区5栋102号,瑞美医疗,九江经济技术开发区瑞丽医疗美容门诊部,8,4,4,4,66000.00元,29.697,115.97573
1385,19212727,海口市海口市秀英区海榆中线29号万达广场室外步行街J-2002号商铺,海口市,海口市秀英区海榆中线29号万达广场室外步行街J-2002号商铺,伊美汇,海口秀英伊美汇医疗美容诊所,7,6,1,6,135290.00元,19.97937,110.27955
1386,19212728,贵阳市贵州省贵阳市南明区花果园五里冲五里冲项目J区第一栋1单元1层14号,贵阳市,贵州省贵阳市南明区花果园五里冲五里冲项目J区第一栋1单元1层14号,gmds,贵阳市南明区美杜莎元辰美容整形诊所,12,2,10,2,50000.00元,26.559601,106.673943
1387,19212729,吉安市遂川县泉江镇井冈山大道地王财富广场1幢商铺07-08号,吉安市,遂川县泉江镇井冈山大道地王财富广场1幢商铺07-08号,遂川蕾特,遂川县泉江镇蕾特恩美容店,11,3,8,3,43020.00元,26.313181,114.523293
1388,19212763,南通市汇龙镇人民中路665号,南通市,汇龙镇人民中路665号,启东蕾特,启东市蕾特恩美容店,5,3,2,3,36000.00元,32.01807,120.86908
1389,19212766,广州市广州市越秀区东风中路418号2501,广州市,广州市越秀区东风中路418号2501、2502,广州新生,广州新生医疗美容门诊有限公司,45,21,24,20,321496.00元,23.13084,113.27321
1390,19212767,郑州市郑州市郑东新区康平路西侧郑东商业中心b区,郑州市,郑州市郑东新区康平路西侧郑东商业中心b区,柏丽芙,郑州市郑东新区柏丽芙医疗美容诊所,2,1,1,1,27000.00元,34.743469,113.758858
1391,19212768,郑州市郑州市郑东新区永平路北康平路东7号楼2层201,郑州市,郑州市郑东新区永平路北康平路东7号楼2层201,艾美整形,郑州艾美医院管理有限公司,28,13,15,13,198600.00元,34.74115,113.76041
1392,19212769,南京市南京市秦淮区中山南路105号,南京市,南京市秦淮区中山南路105号,南京痘博,天津痘博士美容院有限公司南京分公司,144,115,29,112,1248639.00元,32.03559,118.7844
1393,19212770,三亚市海南省三亚市天涯区河西路南国骏园B栋4B、4C房,三亚市,海南省三亚市天涯区河西路南国骏园B栋4B、4C房,三亚红妆,三亚妆三红妆尚医美美容门诊部,5,0,5,0,0.00元,18.24683,109.507919
1394,19212798,福州市平潭县城关东大路兴业大厦由东至西1 2间,福州市,平潭县城关东大路兴业大厦由东至西1 2间,平潭瑶芳,平潭县瑶芳祛痘美容中心,1,1,0,1,21000.00元,25.500959,119.793068
1395,19212799,天津天津市和平区南市街福安大街和平园三层商6,天津,天津市和平区南市街福安大街和平园三层商6,津薇什,天津和平薇什医疗美容门诊有限公司,1,1,0,1,20000.00元,39.129639,117.187157
1396,19212800,郑州市郑州市郑东新区商鼎路八里庙东方公寓1号楼高层霞一至二层商铺,郑州市,郑州市郑东新区商鼎路八里庙东方公寓1号楼高层霞一至二层商铺,悦己整形,河南悦己美容服务有限公司,17,7,10,7,110400.00元,34.75544,113.736977
1397,19212801,福州市平潭县潭城镇红山居委会荷花庄118号,福州市,平潭县潭城镇红山居委会荷花庄118号,平潭痘,平潭县痘院士祛斑祛痘美容中心,3,0,3,0,0.00元,25.513117,119.794891
1398,19212802,泉州市石狮市八七路715-723号,泉州市,石狮市八七路715-723号,石狮柏丽,石狮市宝岛柏丽医疗美容门诊部,14,6,8,6,65690.00元,24.72922,118.65031
1399,19212823,上海上海市长宁区水城南路55号3层01单元,上海,海市长宁区水城南路55号3层01单元,古北悦丽,上海古北悦丽医疗美容诊所有限公司2,3,1,2,1,30000.00元,31.1967,121.39302
1400,19212824,南宁市南宁青秀区竹溪大道1-1号九层楼房,南宁市,南宁青秀区竹溪大道1-1号九层楼房,桂华美N,南宁华美医疗美容门诊部有限公司,39,14,25,14,243250.00元,22.79234,108.34997
1401,19212825,太原市太原市小店区建设南路447号,太原市,太原市小店区建设南路447号,太原九州,太原九州中西医结合皮肤病医院有限公司,2,1,1,1,2000.00元,37.83167,112.58649
1402,19212826,太原市太原高新区平阳路132号一层北侧,太原市,太原高新区平阳路132号一层北侧,美媛荟,太原美媛荟整形美容医院有限公司,18,15,3,14,148520.00元,37.79845,112.55275
1403,19212827,"北京北京市朝阳区水碓子北里1号楼1至2层5,6单元201",北京,"北京市朝阳区水碓子北里1号楼1至2层5,6单元201",京华悦府,北京华悦府医疗美容诊所有限责任公司,9,2,7,2,24000.00元,39.929298,116.475777
1404,19212828,衢州市浙江省衢州市三衢路150号,衢州市,浙江省衢州市三衢路150号,衢州雪荣,衢州市柯城雪荣医院有限公司,11,6,5,6,60200.00元,28.94136,118.87431
1405,19212829,杭州市浙江省杭州市上城区西湖大道266、268号、延安路135、137、139号704甲室,杭州市,浙江省杭州市上城区西湖大道266、268号、延安路135、137、139号704甲室,杭蕾特恩,杭州市上城区蕾牛寺恩美容店,3,1,2,1,19064.00元,30.24602,120.16452
1406,19212830,杭州市杭州市江干区五星路188号荣安大厦101室,杭州市,杭州市江干区五星路188号荣安大厦101室1360.85,杭州圣韩,杭州圣韩医疗美容有限公司,7,2,5,2,39000.00元,30.23738,120.210171
1407,19212831,广州市广州市荔湾区南岸路66号首层及阁楼自编之三、之四、之五,广州市,广州市荔湾区南岸路66号首层及阁楼自编之三、之四、之五,广州肤康,广州荔湾区肤康皮肤科医院,110,72,38,70,1033599.00元,23.13589,113.23273
1408,19212832,深圳市深圳市福田区民田路二号发展兴苑3号楼会所,深圳市,深圳市福田区民田路二号发展兴苑3号楼会所,千颂伊,深圳市一生美医疗美容健康管理有限公司千颂伊医疗美容门诊,5,3,2,3,58000.00元,22.52928,114.05221
1409,19212833,郑州市郑州市祥盛街8号,郑州市,郑州市郑东新区祥盛街8号门诊大楼6楼,和沐整形,郑州市郑东新区和沐医疗美容门诊部,10,6,4,4,74797.00元,34.76108,113.74908
1410,19212834,郑州市郑州市金水区东明路北206号,郑州市,郑州市金水区东明路北206号,美中商都,郑州美中商都妇产医院有限公司,9,3,6,3,65000.00元,34.786449,113.700211
1411,19212835,武汉市武汉市洪山区雄楚大街938号洪福添美城市广场8栋2层03室,武汉市,武汉市洪山区雄楚大街938号洪福添美城市广场8栋2层03室,鄂痘博士,武汉市洪山区痘博士美容院,7,5,2,5,104200.00元,30.4973,114.39835
1412,19212836,赣州市赣州市章贡区文清路8号中联商城N栋301室,赣州市,赣州市章贡区文清路8号中联商城N栋301室,赣州痘庄,章贡区痘庄美容院,10,6,4,6,28696.00元,25.852,114.9399
1413,19212842,太原市太原市小店区龙城大街星河湾西路8号1幢2-2101号2,太原市,太原市小店区龙城大街星河湾西路8号1幢2-2101号2,纽菲斯,太原纽菲斯医疗美容门诊部有限公司小店星河西路医疗美容诊所,8,5,3,5,140300.00元,37.745468,112.57914
1414,19212843,"上海上海市闵行区浦江镇陈行路2770号地下1,1-2层",上海,"上海市闵行区浦江镇陈行路2770号地下1,1-2层",莱森医美,上海莱森医疗美容门诊部有限公司,3,3,0,3,38800.00元,31.086691,121.475151
1415,19212844,佛山市顺德市大良镇,佛山市,佛山市顺德大良碧溪路10号康城花园二期尚城尚华苑商铺102号,顺德瑶芳,顺德市大良瑶芳美容院,7,4,3,4,19920.00元,22.805452,113.293312
1416,19212845,成都市西昌市健康离一环路东一段169号,成都市,西昌市健康路一环路东一段169号,爱丽整形,凉山爱丽诺整形美容医院,28,13,15,13,149220.00元,30.53628,104.243172
1417,19212846,佛山市顺德市禅城区,佛山市,佛山市禅城区江湾二路13号B座西边首层，二层（住所申报）,佛山肤康,佛山禅城广肤门诊部有限公司,12,5,7,5,75873.00元,22.80536,113.29321
1418,19212847,深圳市深圳市福田区金地工业区117栋5楼,深圳市,深圳市福田区金地工业区117栋5楼,深圳新生,深圳仁爱投资发展有限公司,21,2,19,2,34316.00元,22.52058,114.04063
1419,19212848,重庆重庆市江北区北城天街46号附1号6-1,重庆,重庆市江北区北城天街46号附1号6-1,真格医疗,重庆真格医疗美容门诊部有限公司,23,14,9,12,227100.00元,29.57963,106.54359
1420,19212850,"北京北京市东城区东花市南里东区1号楼1层A12,-1层AF12，-1层AF16",北京,"北京市东城区东花市南里东区1号楼1层A12,-1层AF12，-1层AF16",京宝颐医,北京宝颐医疗美容诊所有限责任公司,73,41,32,40,1031200.00元,39.894878,116.436272
1421,19212851,东莞市东莞市东城街道贝岗社区东城风情街C02号,东莞市,东莞市东城街道贝岗社区东城风情街C02号,东莞禾美,东莞市禾美医疗美容门诊部有限公司,13,5,8,4,177270.00元,23.035604,113.75901
1422,19212853,青岛市青岛市崂山区海口路33号26号网点,青岛市,青岛市崂山区海口路33号26号网点,鲁时光美,崂山区时光医学美容诊所,6,1,5,1,22000.00元,36.06516,120.42801
1423,19212855,昆明市云南省昆明市官渡区世纪城茗春苑10幢28号,昆明市,云南省昆明市官渡区世纪城茗春苑10幢28号,官渡蕾特,昆明市官渡区蕾特恩皮肤护理经营部,1,0,1,0,0.00元,24.975189,102.758392
1424,19212856,昆明市昆明市西山区广福路与陆广路交汇处红星宜居广场3幢1层118号,昆明市,昆明市西山区广福路与陆广路交汇处红星宜居广场3幢1层118号,西山特恩,西山区特恩美容店,7,5,2,5,51008.00元,24.992979,102.683884
1425,19212857,昆明市云南省昆明市五华区东风西路119号,昆明市,云南省昆明市五华区东风西路119号,昆明痘净,昆明市五华净痘美容院,6,3,3,3,42252.00元,25.03939,102.70268
1426,19212858,昆明市云南省昆明市盘龙区金星小区金利园独立商网01号,昆明市,云南省昆明市盘龙区金星小区金利园独立商网01号,昆芙颜堂,昆明市盘龙区芙颜堂美容店,149,102,47,99,917397.00元,25.06653,102.71891
1427,19212859,昆明市云南省昆明市西山区金碧路复兴村二期C幢1层1号,昆明市,云南省昆明市西山区金碧路复兴村二期C幢1层1号,昆痘博士,昆明痘博士医疗美容诊所有限公司,96,66,30,66,711718.00元,25.031269,102.704933
1428,19212860,黄石市黄石市黄石港区万达广场东楚步行街SA1-1007,黄石市,黄石市黄石港区万达广场东楚步行街SA1-1007,黄蕾特恩,黄石蕾特恩美容服务有限公司,11,8,3,7,69214.00元,30.244101,115.061211
1429,19212861,武汉市武汉市硚口区解放大道578号中御广场四层,武汉市,武汉市硚口区解放大道578号中御广场四层,鄂武乐美,武汉乐美医疗美容有限公司,24,16,8,16,209468.00元,30.57736,114.25429
1430,19212862,深圳市深圳市宝安区新安街道宏发领域花园4栋2021,深圳市,深圳市宝安区新安街道宏发领域花园4栋2021,韩医生宝,深圳市黛丝缇生物科技有限公司,5,4,1,4,28228.00元,22.55438,113.888817
1431,19212873,东莞市东莞市万江街道新城社区万道路10号三元盈晖大厦1-2层,东莞市,东莞市万江街道新城社区万道路10号三元盈晖大厦1-2层,东莞艾莱,东莞万江艾莱美医疗美容门诊部有限公司,102,74,28,74,1764400.00元,23.03504,113.723709
1432,19212874,金华市浙江省东阳市吴宁街道滨南街117号,金华市,浙江省东阳市吴宁街道滨南街117号,东阳丽莱,东阳丽莱医疗美容有限公司,16,3,13,3,30680.00元,29.258169,120.236023
1433,19212875,重庆重庆市江北区建新东路36号附78-2号,重庆,重庆市建新东路36号附78-2,重庆美连,重庆美连口腔门诊部,2,2,0,2,35000.00元,29.573569,106.529875
1434,19212876,长沙市长沙市天心区韶山南路242号华景苑1栋104号,长沙市,长沙市天心区韶山南路242号华景苑1栋104号,txyf,长沙市天心区瑶秀美容店,5,4,1,4,42062.00元,28.1398,112.99738
1435,19212877,常德市湖南省常德市武陵区穿紫河街道贾家湖社区洞庭大道1237号,常德市,湖南省常德市武陵区穿紫河街道贾家湖社区洞庭大道1237号,常德德美,武陵区德美医疗美容门诊部,8,3,5,3,40800.00元,29.04103,111.69349
1436,19212878,太原市山西省综改示范区太原阳曲园区五龙口街199号6号楼19层东户,太原市,山西省综改示范区太原阳曲园区五龙口街199号6号楼19层东户,太原薇美,太原薇美医疗美容门诊部,2,0,2,0,0.00元,38.069908,112.70343
1437,19212879,上海上海市长宁区双流路311号1层,上海,上海市长宁区双流路311号1层,永华口腔,上海永华口腔门诊部有限公司,14,12,2,12,278962.00元,31.21831,121.38085
1438,19212880,广州市广州市越秀区杨箕新天街5号,广州市,广州市越秀区新天地街5号206房、207房、220房,广州华粤,广州立美华粤医疗美容门诊有限公司,23,10,13,10,151970.00元,23.12901,113.2668
1439,19212881,昆明市云南省昆明市盘龙区北京路529号（现为：381号）,昆明市,云南省昆明市盘龙区北京路529号（现为：381号）,昆苗医生,昆明市盘龙区苗医生美容店,7,4,3,4,51821.00元,25.04409,102.71973
1440,19212882,恩施土家族苗族自治州恩施市东风大道276号九立国际购物中心一楼1016号,恩施土家族苗族自治州,恩施市东风大道276号九立国际购物中心一楼1016号,恩蕾特恩,恩施市蕾特恩美容服务有限公司,4,0,4,0,0.00元,30.26958,109.4863
1441,19212883,常德市湖南省澧县澧阳街道办事处珍珠居委会浦金国际广场2165铺,常德市,湖南省澧县澧阳街道办事处珍珠居委会浦金国际广场2165铺,澧县美和,长沙美诺医疗管理有限公司澧县亚太美和医疗美容门诊部,1,0,1,0,0.00元,29.646883,111.772583
1442,19212884,常德市常德市武陵区穿紫河街道贾家湖社区朗州路509号,常德市,常德市武陵区穿紫河街道贾家湖社区朗州路509号,德美口腔,武陵区德美口腔门诊部,3,2,1,2,23400.00元,29.03948,111.69892
1443,19212885,海口市海口市海府路56号华锦名都二楼,海口市,海口市海府路56号华锦名都二楼,梦妮幻,海口美兰梦妮幻整形外科门诊部,14,7,7,7,56180.00元,20.02604,110.35962
1444,19212886,杭州市杭州市转塘街道龙田街17号3号楼1单元3-8（二楼）,杭州市,杭州市转塘街道龙田街17号3号楼1单元3-8（二楼）,杭蕾特恩,杭州之江度假区梦佳妮美容生活馆,3,1,2,1,10000.00元,30.14893,120.07829
1445,19212887,九江市九江市经济开发区长江大道中段新贵府邸A1A2栋103号,九江市,九江市经济开发区长江大道中段新贵府邸A1A2栋103号,雷特恩,九江经济开发区蕾特恩美容店,6,4,2,4,34080.00元,29.70055,115.971558
1446,19212888,厦门市厦门市湖里区仙岳路4666号1180单元,厦门市,厦门市湖里区仙岳路4666号1180单元,万达痘博,厦门市湖里区安肤士美容店,1,0,1,0,0.00元,24.50587,118.17612
1447,19212889,郑州市郑州市金水区东风路28号院31号楼三层商29.30号,郑州市,郑州市金水区东风路28号院31号楼三层商29.30号,瑞亚整形,郑州市金水区瑞亚医疗美容门诊部,4,1,3,1,10000.00元,34.79584,113.678914
1448,19212890,贵阳市贵阳市观山湖区长岭北路8号美的林城时代第A27-30栋1层25号,贵阳市,贵阳市观山湖区长岭北路8号美的林城时代第A27-30栋1层25号,韩亮金馨,贵阳观山湖韩亮金馨医疗美容有限责任公司,24,8,16,8,137000.00元,26.63899,106.65004
1449,19212891,长沙市湖南省长沙市天心区书院路9号安玺雅苑B1栋323、324房,长沙市,湖南省长沙市天心区书院路9号安玺雅苑B1栋323、324房,湘美蒂珂,长沙市美蒂珂医疗美容有限责任公司,36,17,19,17,446800.00元,28.166582,112.968668
1450,19212892,天津河西区小围堤道12号,天津,河西区小围堤道12号,津伊美尔,天津伊美尔医疗整形美容专科医院有限公司,10,6,4,6,104000.00元,39.0943,117.23581
1451,19212893,重庆渝北区龙溪街道松石支路472号天一新城8幢1-14,重庆,渝北区龙溪街道松石支路472号天一新城8幢1-14,梦之美宫,重庆梦之美宫医疗美容门诊部有限公司,3,1,2,1,20000.00元,29.60001,106.502366
1452,19212895,泉州市福建省泉州市丰泽区田安南路宝城大厦7号、8号店,泉州市,,韩方科颜,丰泽区本色微雕美容店,8,4,4,4,32808.00元,24.891609,118.598831
1453,19212896,成都市中国（四川）自由贸易试验区成都高新区天府大道北段1199号3栋11楼1107,成都市,中国（四川）自由贸易试验区成都高新区天府大道北段1199号3栋11楼1107,成都贞禾,成都高新贞禾医疗美容诊所有限公司,10,5,5,5,75612.00元,30.58545,104.07079
1454,19212897,惠州市惠州市惠城区横江四路5号德伟大楼一楼E、G室,惠州市,惠州市,惠州瑶芳,惠州市惠城区瑶芳清颜美容数码街店,27,13,14,13,97828.00元,23.07869,114.41146
1455,19212899,福州市福建省福州市台江区洋中街道广达路368号“群升国际三期”J地块J2、J3、J4楼连接体地下1层18商店,福州市,台江区广达路368号群升国际三期J地块J2、J3、J4楼连接体地下1层18店面,福痘博士,台江区痘博士美容院,80,62,18,62,577362.00元,26.06257,119.30756
1456,19212900,太原市太原市迎泽区并州东街48号中正乐居第6幢天街6号1016号,太原市,太原市迎泽区并州东街48号中正乐居第6幢天街6号1016号,太原舒曼,太原市迎泽区舒曼医疗美容诊所,1,0,1,0,0.00元,37.851083,112.572347
1457,19212901,合肥市合肥市包河区马鞍山路万振城市广场c栋商104室,合肥市,合肥市包河区马鞍山路万振城市广场c栋商104室,合肥痘研,合肥痘研美容有限公司第三分公司,55,29,26,28,220090.00元,31.821436,117.302726
1458,19212902,太原市太原市万柏林区西苑南路40号,太原市,太原市万柏林区西苑南路40号,珍美泉,太原市万柏林区珍美泉医疗美容诊所,2,0,2,0,0.00元,37.853741,112.477032
1459,19212903,合肥市合肥市包河区马鞍山路150号万达广场9栋商104/105,合肥市,合肥市包河区马鞍山路150号万达广场9栋商104/105,皖痘博士,合肥市包河区痘博士美容院,88,72,16,70,733002.00元,31.8579,117.30255
1460,19212904,金华市义乌市稠城街道工人西路15号,金华市,浙江省金华市义乌市稠城街道工人西路15号,义芙洛拉,义乌芙洛拉美容门诊部,29,13,16,13,165603.00元,29.30782,120.07448
1461,19212905,上海上海市长宁区威宁路428号601室,上海,上海市长宁区威宁路428号601室,上海蕾特,上海蕾特恩美容有限公司,76,53,23,51,465408.00元,31.21571,121.38589
1462,19212907,衡阳市湖南省衡阳市珠晖区鑫都区际二楼2F15-1号,衡阳市,湖南省衡阳市珠晖区鑫都区际二楼2F15-1号,清颜阁,衡阳市珠晖区清颜阁美容院,15,8,7,7,61904.00元,26.887636,112.629364
1463,19212909,西安市陕西省西安市碑林区长安北路南稍门十字东南角永宁国际1幢1单元13层11304号房,西安市,陕西省西安市碑林区长安北路南稍门十字东南角永宁国际1幢1单元13层11304号房,面子美容,西安大面子美容有限公司,31,17,14,17,130180.00元,34.239189,108.9478
1464,19212911,南宁市南宁市青秀区凤翔路7号保利凤翔花凤翔阁C-123号,南宁市,,桂清颜堂,南宁市清颜堂美容店,7,5,2,5,52560.00元,22.82166,108.38254
1465,19212915,长沙市长沙市岳麓区银盆岭奥克斯广场53007,长沙市,湖南省长沙市岳麓区银盆岭奥克斯广场53007,湘美慈,湖南美慈医疗美容有限 公司,2,1,1,1,18000.00元,28.223703,112.955002
1466,19212916,长沙市长沙市雨花区韶山北路355号鸿铭中心金街银苑商业街A栋203房,长沙市,长沙市雨花区韶山北路355号鸿铭中心金街银苑商业街A栋203房,湘肤康,长沙肤康皮肤病医院有限公司,40,15,25,15,114632.00元,28.17756,112.99708
1467,19212918,中山市中山市小榄镇东区新华西路26号地铺之二,中山市,中山市小榄镇东区新华西路26号地铺之二,中山瑶芳,中山市小榄镇瑶芳玉颜美容院,2,0,2,0,0.00元,22.63628,113.23909
1468,19212919,江门市鹤山市沙平路11号之二,江门市,鹤山市沙平路11号之二,江门瑶芳,鹤山市沙坪瑶芳美容院,5,3,2,3,22078.00元,22.7653,112.96436
1469,19212920,贵阳市贵阳市云岩区延安中路48-56号世贸广场二层3A号,贵阳市,贵阳市云岩区延安中路48号世贸广场2层8号,贵痘博士,天津痘博士美容院有限公司贵州分公司,36,26,10,26,212200.00元,26.58258,106.70823
1470,19212921,上海上海市许昌路310号,上海,上海市许昌路310号,上海美申,上海美申医疗美容门诊部有限公司,4,3,1,3,80400.00元,31.25434,121.5258
1471,19212922,南平市福建省南平市建阳区,南平市,福建省南平市建阳区,蕾特恩,南平市建阳区蕾特恩美容院,1,0,1,0,0.00元,27.33175,118.12043
1472,19212923,襄阳市襄阳市襄城区长虹路56号海润名都EC-2号,襄阳市,襄阳市襄城区长虹路56号海润名都EC-2号,襄阳伯蒂,襄阳伯蒂医疗美容有限公司,38,18,20,18,314990.00元,32.008244,112.139572
1473,19212924,武汉市武汉市武昌区武汉中央文化区旅游区一期K9-1地块第S3幢1-2层4号、5号、6号、7号,武汉市,武汉市武昌区武汉中央文化区旅游区一期K9-1地块第S3幢1-2层4号、5号、6号、7号,鄂武亚美,武汉亚美医疗美容门诊部有限公司,3,0,3,0,0.00元,30.553221,114.347008
1474,19212925,贵阳市贵阳市观山湖区金朱东路399号中渝第一城A-22-4F4室,贵阳市,贵阳市观山湖区金朱东路399号中渝第一城A-22-4F4室,贵焕美丽,贵阳观山湖焕美丽质医疗美容诊所,5,2,3,2,70000.00元,26.65373,106.64404
1475,19212926,太原市太原市迎泽区并州路91号金港国际商务中心B座103,太原市,太原市迎泽区并州路91号金港国际商务中心B座103,太原晋绮,太原市迎泽区晋绮医疗美容诊所有限公司,1,1,0,1,20000.00元,37.85484,112.57039
1476,19212931,毕节市贵州省毕节市七星关区市东路东街道办公园路金水岸2楼,毕节市,贵州省毕节市七星关区市东路东街道办公园路金水岸2楼,毕蕾特恩,七星关区蕾特恩美容会所,4,0,4,0,0.00元,27.299509,105.287788
1477,19212932,上海上海市徐汇区吴中路40-42,上海,上海市徐汇区吴中路40-42,科发源z,上海科发源医疗美容门诊部有限公司,52,35,17,32,798532.00元,31.18812,121.41677
1478,19212933,三亚市海南省三亚市天涯区胜利路289号望海花园1、2楼,三亚市,海南省三亚市天涯区胜利路289号望海花园1、2楼,维多利亚,三亚维多利亚医疗美容医院,4,0,4,0,0.00元,18.24125,109.50423
1479,19212936,宁波市鄞州区百丈东路936号,宁波市,鄞州区百丈东路936号,宁波薇琳,宁波鄞州薇琳美容医院有限公司,96,48,48,48,795220.00元,29.85827,121.5863
